time,value
132.400000,2.462500
132.500000,2.475000
132.600000,2.487500
132.700000,2.500000
132.800000,2.512500
132.900000,2.525000
133.000000,2.537500
133.100000,2.550000
133.200000,2.562500
133.300000,2.575000
133.400000,2.587500
133.500000,2.600000
133.600000,2.612500
133.700000,2.625000
133.800000,2.637500
133.900000,2.650000
134.000000,2.662500
134.100000,2.675000
134.200000,2.687500
134.300000,2.700000
134.400000,2.712500
134.500000,2.725000
134.600000,2.737500
134.700000,2.750000
134.800000,2.762500
134.900000,2.775000
135.000000,2.787500
135.100000,2.800000
135.200000,2.812500
135.300000,2.825000
135.400000,2.837500
135.500000,2.850000
135.600000,2.862500
135.700000,2.875000
135.800000,2.887500
135.900000,2.900000
136.000000,2.912500
136.100000,2.925000
136.200000,2.937500
136.300000,2.950000
136.400000,2.962500
136.500000,2.975000
136.600000,2.987500
136.700000,3.000000
136.800000,3.012500
136.900000,3.025000
137.000000,3.037500
137.100000,3.050000
137.200000,3.062500
137.300000,3.075000
137.400000,3.087500
137.500000,3.100000
137.600000,3.112500
137.700000,3.125000
137.800000,3.137500
137.900000,3.150000
138.000000,3.162500
138.100000,3.175000
138.200000,3.187500
138.300000,3.200000
138.400000,3.212500
138.500000,3.225000
138.600000,3.237500
138.700000,3.250000
138.800000,3.262500
138.900000,3.275000
139.000000,3.287500
139.100000,3.300000
139.200000,3.312500
139.300000,3.325000
139.400000,3.337500
139.500000,3.350000
139.600000,3.362500
139.700000,3.375000
139.800000,3.387500
139.900000,3.400000
140.000000,3.412500
140.100000,3.425000
140.200000,3.437500
140.300000,3.450000
140.400000,3.462500
140.500000,3.475000
140.600000,3.487500
140.700000,3.500000
140.800000,3.512500
140.900000,3.525000
141.000000,3.537500
141.100000,3.550000
141.200000,3.562500
141.300000,3.575000
141.400000,3.587500
141.500000,3.600000
141.600000,3.612500
141.700000,3.625000
141.800000,3.637500
141.900000,3.650000
142.000000,3.662500
142.100000,3.675000
142.200000,3.687500
142.300000,3.700000
142.400000,3.712500
142.500000,3.725000
142.600000,3.737500
142.700000,3.750000
142.800000,3.762500
142.900000,3.775000
143.000000,3.787500
143.100000,3.800000
143.200000,3.812500
143.300000,3.825000
143.400000,3.837500
143.500000,3.850000
143.600000,3.862500
143.700000,3.875000
143.800000,3.887500
143.900000,3.900000
144.000000,3.912500
144.100000,3.925000
144.200000,3.937500
144.300000,3.950000
144.400000,3.962500
144.500000,3.975000
144.600000,3.987500
144.700000,4.000000
144.800000,4.012500
144.900000,4.025000
145.000000,4.037500
145.100000,4.050000
145.200000,4.062500
145.300000,4.075000
145.400000,4.087500
145.500000,4.100000
145.600000,4.112500
145.700000,4.125000
145.800000,4.137500
145.900000,4.150000
146.000000,4.162500
146.100000,4.175000
146.200000,4.187500
146.300000,4.200000
146.400000,4.212500
146.500000,4.225000
146.600000,4.237500
146.700000,4.250000
146.800000,4.262500
146.900000,4.275000
147.000000,4.287500
147.100000,4.300000
147.200000,4.312500
147.300000,4.325000
147.400000,4.337500
147.500000,4.350000
147.600000,4.362500
147.700000,4.375000
147.800000,4.387500
147.900000,4.400000
148.000000,4.412500
148.100000,4.425000
148.200000,4.437500
148.300000,4.450000
148.400000,4.462500
148.500000,4.475000
148.600000,4.487500
148.700000,4.500000
148.800000,4.512500
148.900000,4.525000
149.000000,4.537500
149.100000,4.550000
149.200000,4.562500
149.300000,4.575000
149.400000,4.587500
149.500000,4.600000
149.600000,4.612500
149.700000,4.625000
149.800000,4.637500
149.900000,4.650000
150.000000,4.662500
150.100000,4.675000
150.200000,4.687500
150.300000,4.700000
150.400000,4.712500
150.500000,4.725000
150.600000,4.737500
150.700000,4.750000
150.800000,4.762500
150.900000,4.775000
151.000000,4.787500
151.100000,4.800000
151.200000,4.812500
151.300000,4.825000
151.400000,4.837500
151.500000,4.850000
151.600000,4.862500
151.700000,4.875000
151.800000,4.887500
151.900000,4.900000
152.000000,4.912500
152.100000,4.925000
152.200000,4.937500
152.300000,4.950000
152.400000,4.962500
152.500000,4.975000
152.600000,4.987500
152.700000,5.000000
152.800000,5.000000
152.900000,4.993750
153.000000,4.987500
153.100000,4.981250
153.200000,4.975000
153.300000,4.968750
153.400000,4.962500
153.500000,4.956250
153.600000,4.950000
153.700000,4.943750
153.800000,4.937500
153.900000,4.931250
154.000000,4.925000
154.100000,4.918750
154.200000,4.912500
154.300000,4.906250
154.400000,4.900000
154.500000,4.893750
154.600000,4.887500
154.700000,4.881250
154.800000,4.875000
154.900000,4.868750
155.000000,4.862500
155.100000,4.856250
155.200000,4.850000
155.300000,4.843750
155.400000,4.837500
155.500000,4.831250
155.600000,4.825000
155.700000,4.818750
155.800000,4.812500
155.900000,4.806250
156.000000,4.800000
156.100000,4.793750
156.200000,4.787500
156.300000,4.781250
156.400000,4.775000
156.500000,4.768750
156.600000,4.762500
156.700000,4.756250
156.800000,4.750000
156.900000,4.743750
157.000000,4.737500
157.100000,4.731250
157.200000,4.725000
157.300000,4.718750
157.400000,4.712500
157.500000,4.706250
157.600000,4.700000
157.700000,4.693750
157.800000,4.687500
157.900000,4.681250
158.000000,4.675000
158.100000,4.668750
158.200000,4.662500
158.300000,4.656250
158.400000,4.650000
158.500000,4.643750
158.600000,4.637500
158.700000,4.631250
158.800000,4.625000
158.900000,4.618750
159.000000,4.612500
159.100000,4.606250
159.200000,4.600000
159.300000,4.593750
159.400000,4.587500
159.500000,4.581250
159.600000,4.575000
159.700000,4.568750
159.800000,4.562500
159.900000,4.556250
160.000000,4.550000
160.100000,4.543750
160.200000,4.537500
160.300000,4.531250
160.400000,4.525000
160.500000,4.518750
160.600000,4.512500
160.700000,4.506250
160.800000,4.500000
160.900000,4.493750
161.000000,4.487500
161.100000,4.481250
161.200000,4.475000
161.300000,4.468750
161.400000,4.462500
161.500000,4.456250
161.600000,4.450000
161.700000,4.443750
161.800000,4.437500
161.900000,4.431250
162.000000,4.425000
162.100000,4.418750
162.200000,4.412500
162.300000,4.406250
162.400000,4.400000
162.500000,4.393750
162.600000,4.387500
162.700000,4.381250
162.800000,4.375000
162.900000,4.368750
163.000000,4.362500
163.100000,4.356250
163.200000,4.350000
163.300000,4.343750
163.400000,4.337500
163.500000,4.331250
163.600000,4.325000
163.700000,4.318750
163.800000,4.312500
163.900000,4.306250
164.000000,4.300000
164.100000,4.293750
164.200000,4.287500
164.300000,4.281250
164.400000,4.275000
164.500000,4.268750
164.600000,4.262500
164.700000,4.256250
164.800000,4.250000
164.900000,4.243750
165.000000,4.237500
165.100000,4.231250
165.200000,4.225000
165.300000,4.218750
165.400000,4.212500
165.500000,4.206250
165.600000,4.200000
165.700000,4.193750
165.800000,4.187500
165.900000,4.181250
166.000000,4.175000
166.100000,4.168750
166.200000,4.162500
166.300000,4.156250
166.400000,4.150000
166.500000,4.143750
166.600000,4.137500
166.700000,4.131250
166.800000,4.125000
166.900000,4.118750
167.000000,4.112500
167.100000,4.106250
167.200000,4.100000
167.300000,4.093750
167.400000,4.087500
167.500000,4.081250
167.600000,4.075000
167.700000,4.068750
167.800000,4.062500
167.900000,4.056250
168.000000,4.050000
168.100000,4.043750
168.200000,4.037500
168.300000,4.031250
168.400000,4.025000
168.500000,4.018750
168.600000,4.012500
168.700000,4.006250
168.800000,4.000000
168.900000,3.993750
169.000000,3.987500
169.100000,3.981250
169.200000,3.975000
169.300000,3.968750
169.400000,3.962500
169.500000,3.956250
169.600000,3.950000
169.700000,3.943750
169.800000,3.937500
169.900000,3.931250
170.000000,3.925000
170.100000,3.918750
170.200000,3.912500
170.300000,3.906250
170.400000,3.900000
170.500000,3.893750
170.600000,3.887500
170.700000,3.881250
170.800000,3.875000
170.900000,3.868750
171.000000,3.862500
171.100000,3.856250
171.200000,3.850000
171.300000,3.843750
171.400000,3.837500
171.500000,3.831250
171.600000,3.825000
171.700000,3.818750
171.800000,3.812500
171.900000,3.806250
172.000000,3.800000
172.100000,3.793750
172.200000,3.787500
172.300000,3.781250
172.400000,3.775000
172.500000,3.768750
172.600000,3.762500
172.700000,3.756250
172.800000,3.750000
172.900000,3.743750
173.000000,3.737500
173.100000,3.731250
173.200000,3.725000
173.300000,3.718750
173.400000,3.712500
173.500000,3.706250
173.600000,3.700000
173.700000,3.693750
173.800000,3.687500
173.900000,3.681250
174.000000,3.675000
174.100000,3.668750
174.200000,3.662500
174.300000,3.656250
174.400000,3.650000
174.500000,3.643750
174.600000,3.637500
174.700000,3.631250
174.800000,3.625000
174.900000,3.618750
175.000000,3.612500
175.100000,3.606250
175.200000,3.600000
175.300000,3.593750
175.400000,3.587500
175.500000,3.581250
175.600000,3.575000
175.700000,3.568750
175.800000,3.562500
175.900000,3.556250
176.000000,3.550000
176.100000,3.543750
176.200000,3.537500
176.300000,3.531250
176.400000,3.525000
176.500000,3.518750
176.600000,3.512500
176.700000,3.506250
176.800000,3.500000
176.900000,3.493750
177.000000,3.487500
177.100000,3.481250
177.200000,3.475000
177.300000,3.468750
177.400000,3.462500
177.500000,3.456250
177.600000,3.450000
177.700000,3.443750
177.800000,3.437500
177.900000,3.431250
178.000000,3.425000
178.100000,3.418750
178.200000,3.412500
178.300000,3.406250
178.400000,3.400000
178.500000,3.393750
178.600000,3.387500
178.700000,3.381250
178.800000,3.375000
178.900000,3.368750
179.000000,3.362500
179.100000,3.356250
179.200000,3.350000
179.300000,3.343750
179.400000,3.337500
179.500000,3.331250
179.600000,3.325000
179.700000,3.318750
179.800000,3.312500
179.900000,3.306250
180.000000,3.300000
180.100000,3.293750
180.200000,3.287500
180.300000,3.281250
180.400000,3.275000
180.500000,3.268750
180.600000,3.262500
180.700000,3.256250
180.800000,3.250000
180.900000,3.243750
181.000000,3.237500
181.100000,3.231250
181.200000,3.225000
181.300000,3.218750
181.400000,3.212500
181.500000,3.206250
181.600000,3.200000
181.700000,3.193750
181.800000,3.187500
181.900000,3.181250
182.000000,3.175000
182.100000,3.168750
182.200000,3.162500
182.300000,3.156250
182.400000,3.150000
182.500000,3.143750
182.600000,3.137500
182.700000,3.131250
182.800000,3.125000
182.900000,3.118750
183.000000,3.112500
183.100000,3.106250
183.200000,3.100000
183.300000,3.093750
183.400000,3.087500
183.500000,3.081250
183.600000,3.075000
183.700000,3.068750
183.800000,3.062500
183.900000,3.056250
184.000000,3.050000
184.100000,3.043750
184.200000,3.037500
184.300000,3.031250
184.400000,3.025000
184.500000,3.018750
184.600000,3.012500
184.700000,3.006250
184.800000,3.000000
184.900000,2.993750
185.000000,2.987500
185.100000,2.981250
185.200000,2.975000
185.300000,2.968750
185.400000,2.962500
185.500000,2.956250
185.600000,2.950000
185.700000,2.943750
185.800000,2.937500
185.900000,2.931250
186.000000,2.925000
186.100000,2.918750
186.200000,2.912500
186.300000,2.906250
186.400000,2.900000
186.500000,2.893750
186.600000,2.887500
186.700000,2.881250
186.800000,2.875000
186.900000,2.868750
187.000000,2.862500
187.100000,2.856250
187.200000,2.850000
187.300000,2.843750
187.400000,2.837500
187.500000,2.831250
187.600000,2.825000
187.700000,2.818750
187.800000,2.812500
187.900000,2.806250
188.000000,2.800000
188.100000,2.793750
188.200000,2.787500
188.300000,2.781250
188.400000,2.775000
188.500000,2.768750
188.600000,2.762500
188.700000,2.756250
188.800000,2.750000
188.900000,2.743750
189.000000,2.737500
189.100000,2.731250
189.200000,2.725000
189.300000,2.718750
189.400000,2.712500
189.500000,2.706250
189.600000,2.700000
189.700000,2.693750
189.800000,2.687500
189.900000,2.681250
190.000000,2.675000
190.100000,2.668750
190.200000,2.662500
190.300000,2.656250
190.400000,2.650000
190.500000,2.643750
190.600000,2.637500
190.700000,2.631250
190.800000,2.625000
190.900000,2.618750
191.000000,2.612500
191.100000,2.606250
191.200000,2.600000
191.300000,2.593750
191.400000,2.587500
191.500000,2.581250
191.600000,2.575000
191.700000,2.568750
191.800000,2.562500
191.900000,2.556250
192.000000,2.550000
192.100000,2.543750
192.200000,2.537500
192.300000,2.531250
192.400000,2.525000
192.500000,2.518750
192.600000,2.512500
192.700000,2.506250
192.800000,2.500000
192.900000,2.493750
193.000000,2.487500
193.100000,2.481250
193.200000,2.475000
193.300000,2.468750
193.400000,2.462500
193.500000,2.456250
193.600000,2.450000
193.700000,2.443750
193.800000,2.437500
193.900000,2.431250
194.000000,2.425000
194.100000,2.418750
194.200000,2.412500
194.300000,2.406250
194.400000,2.400000
194.500000,2.393750
194.600000,2.387500
194.700000,2.381250
194.800000,2.375000
194.900000,2.368750
195.000000,2.362500
195.100000,2.356250
195.200000,2.350000
195.300000,2.343750
195.400000,2.337500
195.500000,2.331250
195.600000,2.325000
195.700000,2.318750
195.800000,2.312500
195.900000,2.306250
196.000000,2.300000
196.100000,2.293750
196.200000,2.287500
196.300000,2.281250
196.400000,2.275000
196.500000,2.268750
196.600000,2.262500
196.700000,2.256250
196.800000,2.250000
196.900000,2.243750
197.000000,2.237500
197.100000,2.231250
197.200000,2.225000
197.300000,2.218750
197.400000,2.212500
197.500000,2.206250
197.600000,2.200000
197.700000,2.193750
197.800000,2.187500
197.900000,2.181250
198.000000,2.175000
198.100000,2.168750
198.200000,2.162500
198.300000,2.156250
198.400000,2.150000
198.500000,2.143750
198.600000,2.137500
198.700000,2.131250
198.800000,2.125000
198.900000,2.118750
199.000000,2.112500
199.100000,2.106250
199.200000,2.100000
199.300000,2.093750
199.400000,2.087500
199.500000,2.081250
199.600000,2.075000
199.700000,2.068750
199.800000,2.062500
199.900000,2.056250
200.000000,2.050000
200.100000,2.043750
200.200000,2.037500
200.300000,2.031250
200.400000,2.025000
200.500000,2.018750
200.600000,2.012500
200.700000,2.006250
200.800000,2.000000
200.900000,1.993750
201.000000,1.987500
201.100000,1.981250
201.200000,1.975000
201.300000,1.968750
201.400000,1.962500
201.500000,1.956250
201.600000,1.950000
201.700000,1.943750
201.800000,1.937500
201.900000,1.931250
202.000000,1.925000
202.100000,1.918750
202.200000,1.912500
202.300000,1.906250
202.400000,1.900000
202.500000,1.893750
202.600000,1.887500
202.700000,1.881250
202.800000,1.875000
202.900000,1.868750
203.000000,1.862500
203.100000,1.856250
203.200000,1.850000
203.300000,1.843750
203.400000,1.837500
203.500000,1.831250
203.600000,1.825000
203.700000,1.818750
203.800000,1.812500
203.900000,1.806250
204.000000,1.800000
204.100000,1.793750
204.200000,1.787500
204.300000,1.781250
204.400000,1.775000
204.500000,1.768750
204.600000,1.762500
204.700000,1.756250
204.800000,1.750000
204.900000,1.743750
205.000000,1.737500
205.100000,1.731250
205.200000,1.725000
205.300000,1.718750
205.400000,1.712500
205.500000,1.706250
205.600000,1.700000
205.700000,1.693750
205.800000,1.687500
205.900000,1.681250
206.000000,1.675000
206.100000,1.668750
206.200000,1.662500
206.300000,1.656250
206.400000,1.650000
206.500000,1.643750
206.600000,1.637500
206.700000,1.631250
206.800000,1.625000
206.900000,1.618750
207.000000,1.612500
207.100000,1.606250
207.200000,1.600000
207.300000,1.593750
207.400000,1.587500
207.500000,1.581250
207.600000,1.575000
207.700000,1.568750
207.800000,1.562500
207.900000,1.556250
208.000000,1.550000
208.100000,1.543750
208.200000,1.537500
208.300000,1.531250
208.400000,1.525000
208.500000,1.518750
208.600000,1.512500
208.700000,1.506250
208.800000,1.500000
208.900000,1.493750
209.000000,1.487500
209.100000,1.481250
209.200000,1.475000
209.300000,1.468750
209.400000,1.462500
209.500000,1.456250
209.600000,1.450000
209.700000,1.443750
209.800000,1.437500
209.900000,1.431250
210.000000,1.425000
210.100000,1.418750
210.200000,1.412500
210.300000,1.406250
210.400000,1.400000
210.500000,1.393750
210.600000,1.387500
210.700000,1.381250
210.800000,1.375000
210.900000,1.368750
211.000000,1.362500
211.100000,1.356250
211.200000,1.350000
211.300000,1.343750
211.400000,1.337500
211.500000,1.331250
211.600000,1.325000
211.700000,1.318750
211.800000,1.312500
211.900000,1.306250
212.000000,1.300000
212.100000,1.293750
212.200000,1.287500
212.300000,1.281250
212.400000,1.275000
212.500000,1.268750
212.600000,1.262500
212.700000,1.256250
212.800000,1.250000
212.900000,1.243750
213.000000,1.237500
213.100000,1.231250
213.200000,1.225000
213.300000,1.218750
213.400000,1.212500
213.500000,1.206250
213.600000,1.200000
213.700000,1.193750
213.800000,1.187500
213.900000,1.181250
214.000000,1.175000
214.100000,1.168750
214.200000,1.162500
214.300000,1.156250
214.400000,1.150000
214.500000,1.143750
214.600000,1.137500
214.700000,1.131250
214.800000,1.125000
214.900000,1.118750
215.000000,1.112500
215.100000,1.106250
215.200000,1.100000
215.300000,1.093750
215.400000,1.087500
215.500000,1.081250
215.600000,1.075000
215.700000,1.068750
215.800000,1.062500
215.900000,1.056250
216.000000,1.050000
216.100000,1.043750
216.200000,1.037500
216.300000,1.031250
216.400000,1.025000
216.500000,1.018750
216.600000,1.012500
216.700000,1.006250
216.800000,1.000000
216.900000,0.993750
217.000000,0.987500
217.100000,0.981250
217.200000,0.975000
217.300000,0.968750
217.400000,0.962500
217.500000,0.956250
217.600000,0.950000
217.700000,0.943750
217.800000,0.937500
217.900000,0.931250
218.000000,0.925000
218.100000,0.918750
218.200000,0.912500
218.300000,0.906250
218.400000,0.900000
218.500000,0.893750
218.600000,0.887500
218.700000,0.881250
218.800000,0.875000
218.900000,0.868750
219.000000,0.862500
219.100000,0.856250
219.200000,0.850000
219.300000,0.843750
219.400000,0.837500
219.500000,0.831250
219.600000,0.825000
219.700000,0.818750
219.800000,0.812500
219.900000,0.806250
220.000000,0.800000
220.100000,0.793750
220.200000,0.787500
220.300000,0.781250
220.400000,0.775000
220.500000,0.768750
220.600000,0.762500
220.700000,0.756250
220.800000,0.750000
220.900000,0.743750
221.000000,0.737500
221.100000,0.731250
221.200000,0.725000
221.300000,0.718750
221.400000,0.712500
221.500000,0.706250
221.600000,0.700000
221.700000,0.693750
221.800000,0.687500
221.900000,0.681250
222.000000,0.675000
222.100000,0.668750
222.200000,0.662500
222.300000,0.656250
222.400000,0.650000
222.500000,0.643750
222.600000,0.637500
222.700000,0.631250
222.800000,0.625000
222.900000,0.618750
223.000000,0.612500
223.100000,0.606250
223.200000,0.600000
223.300000,0.593750
223.400000,0.587500
223.500000,0.581250
223.600000,0.575000
223.700000,0.568750
223.800000,0.562500
223.900000,0.556250
224.000000,0.550000
224.100000,0.543750
224.200000,0.537500
224.300000,0.531250
224.400000,0.525000
224.500000,0.518750
224.600000,0.512500
224.700000,0.506250
224.800000,0.500000
224.900000,0.493750
225.000000,0.487500
225.100000,0.481250
225.200000,0.475000
225.300000,0.468750
225.400000,0.462500
225.500000,0.456250
225.600000,0.450000
225.700000,0.443750
225.800000,0.437500
225.900000,0.431250
226.000000,0.425000
226.100000,0.418750
226.200000,0.412500
226.300000,0.406250
226.400000,0.400000
226.500000,0.393750
226.600000,0.387500
